"y","m","d","Diadema","Ibirapuera","Maua","PDPedro","SAmaro","Pinheiros","Santana","Caetano","Itaquera","Ipen","Parelheiros","Senhora"
2005,9,25,76.5,76.125,74.625,61.375,76.75,63.875,NA,79.625,NA,NA,NA,83.625
2005,9,26,62,48.4285714285714,49,35.4285714285714,60.7142857142857,29.1428571428571,NA,58.4285714285714,NA,NA,NA,41.5714285714286
2005,9,27,36.5714285714286,35.1428571428571,44.75,21.2857142857143,51.5714285714286,22.5714285714286,NA,41,NA,NA,NA,22.1428571428571
2005,9,28,28.125,35.5,37.125,NA,37.5,20.875,NA,40.75,NA,NA,NA,22.625
2005,9,29,46.625,59.375,44,51,61.875,42.625,NA,56.375,NA,NA,NA,41.125
2005,9,30,89.875,96.625,NA,67.875,99,59.625,NA,74.375,NA,NA,NA,66.5
2005,10,1,85.25,75,66.375,55.5,71.125,41.75,NA,88.75,NA,NA,NA,57.75
2005,10,2,40.375,42.125,45.8571428571429,41.5714285714286,51.875,30.4285714285714,NA,53.2857142857143,NA,NA,NA,29
2005,10,3,74.25,95.375,60.3333333333333,69.875,91.25,71.1428571428571,NA,85,NA,NA,NA,73.125
2005,10,4,85.125,102.5,114,74.875,90,63.2857142857143,NA,106.25,NA,NA,NA,108.125
2005,10,5,61.5,58.375,61.4285714285714,33.75,70.375,32.6666666666667,NA,56.625,NA,NA,NA,21.875
2005,10,6,32.25,28.625,31.75,10.625,45.25,11.25,NA,30.5,NA,NA,NA,10.375
2005,10,7,36.3333333333333,45.75,15.625,34.375,33.5,31,NA,35.375,NA,NA,NA,36.25
2005,10,8,128.375,120.375,119,99.5,123.125,71.25,NA,137.625,NA,NA,NA,90.625
2005,10,9,92.75,95.125,71.25,91,92,72.25,NA,118.375,NA,NA,NA,84.25
2005,10,10,40.1428571428571,36.75,30.7142857142857,31.125,48.7142857142857,23.1428571428571,NA,45.8571428571429,NA,NA,NA,26.375
2005,10,11,38.625,73.25,17.4285714285714,54,79.125,54.5,NA,52.375,NA,NA,NA,63.75
2005,10,12,138.125,140.875,133,113.375,137.125,103.75,NA,153,NA,NA,NA,105
2005,10,13,122.25,145.25,135,92.25,131.5,87.75,NA,162.875,NA,NA,NA,129.125
2005,10,14,121.166666666667,142.75,153,101.625,126,75.75,NA,155,NA,NA,NA,137.625
2005,10,15,66.625,73.75,74.625,55.875,68.5,43.125,NA,74.875,NA,NA,NA,44.4285714285714
2005,10,16,76.5,74.1428571428571,58.3333333333333,57.75,83.1666666666667,47.2857142857143,NA,80.2857142857143,NA,NA,NA,48
2005,10,17,44.5,69.375,63.125,42.875,60.625,31.75,NA,70.125,NA,NA,NA,101
2005,10,18,30,22.875,43.25,5.75,42.5714285714286,9,NA,32.375,NA,NA,NA,6.125
2005,10,19,27.5714285714286,25.25,29.5,20.8571428571429,42.1428571428571,10.625,NA,30.125,NA,NA,NA,15.7142857142857
2005,10,20,52.875,66.5,42.25,33.25,69.5,37.25,NA,66.25,NA,NA,NA,42.125
2005,10,21,98.375,108.5,96.25,68.375,99.625,75.625,NA,110.625,NA,NA,NA,107.875
2005,10,22,68.875,81,71.5,57.375,71.875,61.25,NA,88,NA,NA,NA,83.5
2005,10,23,69.375,71.5,63.125,60,76.875,56.875,NA,81.625,NA,NA,NA,65.5
2005,10,24,49.8571428571429,60.375,49.1428571428571,39.7142857142857,57.75,38.75,NA,58.5714285714286,NA,NA,NA,36.5
2005,10,25,99,110.75,82.625,73.5,99.25,62.5,NA,122.625,NA,NA,NA,116
2005,10,26,60.25,70.5,57.25,41.25,66.25,36.375,NA,75.875,NA,NA,NA,51.875
2005,10,27,66.875,97.125,43.625,50.875,98.75,59.5,NA,79.5,NA,NA,NA,74.875
2005,10,28,83.375,92.5,94.75,68,86.375,49.5,NA,103.875,NA,NA,NA,101.25
2005,10,29,49.2857142857143,39.8571428571429,40.625,24.1428571428571,50.5,22.8571428571429,NA,50.375,NA,NA,NA,22
2005,10,30,46,39.5714285714286,36.625,24.5,50.2857142857143,23.2857142857143,NA,49.1428571428571,NA,NA,NA,21.7142857142857
2005,10,31,35.1428571428571,26.2857142857143,35.7142857142857,18,43.4285714285714,15.8571428571429,NA,39.5714285714286,NA,NA,NA,13.5714285714286
2005,11,1,35.25,37.5,33.375,22.4285714285714,45.125,18.125,NA,43.5,NA,NA,NA,14
2005,11,2,38,34.125,28.75,32,45.125,20.625,NA,41,NA,NA,NA,15.8571428571429
2005,11,3,65.7142857142857,66.125,49.125,59,65.75,43.5,NA,62,NA,NA,NA,50.8333333333333
2005,11,4,48.375,41.25,39.625,27.1428571428571,60.8571428571429,21.375,NA,52.5,NA,NA,NA,25.75
2005,11,5,114.875,106.875,123.625,93.75,109.5,72.125,NA,129.875,NA,NA,NA,87.25
2005,11,6,127.375,141.5,82.75,124.25,135.625,126.125,NA,117,NA,NA,NA,117
2005,11,7,58.875,61,56.375,57.875,60.875,33.875,NA,69,NA,NA,NA,44.25
2005,11,8,43.4285714285714,36.8571428571429,42.5714285714286,36,48.625,23.1428571428571,NA,49.1428571428571,NA,NA,NA,25.5714285714286
2005,11,9,29.8571428571429,27,26.625,31.4285714285714,36.8571428571429,19,NA,39.7142857142857,NA,NA,NA,21.5714285714286
2005,11,10,30.25,NA,30.625,25.7142857142857,37.375,16.125,NA,42.125,NA,NA,NA,16.5
2005,11,11,55.5714285714286,NA,41.25,45.25,64.625,48.5,NA,61.375,NA,NA,NA,39.25
2005,11,12,68.75,NA,63.625,73.625,82.25,67.25,NA,86.375,NA,NA,NA,60.125
2005,11,13,103.375,NA,78.75,103.5,102.75,91.5,NA,110.5,NA,NA,NA,90
2005,11,14,105.75,NA,94.875,89.375,100.25,75.25,NA,117.75,NA,NA,NA,88.375
2005,11,15,118,NA,135.625,106.714285714286,116.875,88.625,NA,140.625,NA,NA,NA,97.875
2005,11,16,79.25,NA,101.125,61.875,88.625,53.375,NA,102.5,NA,NA,NA,86.5
2005,11,17,62.875,NA,49,39.875,64.5,30,NA,59.75,NA,NA,NA,40.375
2005,11,18,NA,NA,84.375,55.125,85.375,46.375,NA,88.375,NA,NA,NA,75.375
2005,11,19,NA,NA,81.2857142857143,68,77,48.8571428571429,NA,97.125,NA,NA,NA,78
2005,11,20,NA,NA,52.8571428571429,49.5,60,35.625,NA,67.75,NA,NA,NA,40.5
2005,11,21,84,NA,56.875,76.625,97.6,87.1428571428571,NA,82.25,NA,NA,NA,69.625
2005,11,22,82.125,NA,62,60.75,92.375,52,NA,84.875,NA,NA,NA,77.125
2005,11,23,109.625,NA,NA,61.75,105.5,64.5,NA,107.625,NA,NA,NA,81.875
2005,11,24,83.875,NA,116.5,62.375,78.5,48,NA,85.625,NA,NA,NA,92.375
2005,11,25,50.125,NA,46.625,25.7142857142857,44.75,17.4285714285714,NA,48,NA,NA,NA,22.5714285714286
2005,11,26,43.8571428571429,NA,41.7142857142857,25.7142857142857,44.75,20.2857142857143,NA,48.25,NA,NA,NA,23.6666666666667
2005,11,27,57.625,NA,40.25,46.125,61,47.125,NA,60.625,NA,NA,NA,39.75
2005,11,28,60.75,NA,40.8571428571429,56.125,75.25,51.1428571428571,NA,64.625,NA,NA,NA,49.875
2005,11,29,57.625,NA,63.375,27.25,61.875,23.625,NA,53.125,NA,NA,NA,55.625
2005,11,30,46,NA,33.875,22.5,39.375,12.375,NA,37.75,NA,NA,NA,46.375
2005,12,1,53.625,NA,53.75,28,51.625,18.625,NA,55,NA,NA,NA,47
2005,12,2,46,28,43.625,20.4285714285714,51.75,11.75,NA,45.625,NA,NA,NA,10.7142857142857
2005,12,3,31.2857142857143,21.75,28.8571428571429,21.25,36.8571428571429,16.625,NA,37,NA,NA,NA,16.1666666666667
2005,12,4,121.375,107.75,90.75,108.125,118.75,90.375,NA,138.375,NA,NA,NA,106.75
2005,12,5,68.875,53.25,65.25,36.625,70.375,38.3333333333333,NA,70.625,NA,NA,NA,64.375
2005,12,6,61.375,43,56,43,59.5714285714286,29.2857142857143,NA,66.25,NA,NA,NA,33.625
2005,12,7,52.2857142857143,37.8571428571429,48.7142857142857,37.1428571428571,55,26.5714285714286,NA,59.875,NA,NA,NA,31.4285714285714
2005,12,8,53.75,NA,38.875,45.875,60.875,49.625,NA,58.625,NA,NA,NA,46.25
2005,12,9,132.25,NA,85.125,88.125,135.5,70.25,NA,110.428571428571,NA,NA,NA,92.4285714285714
2005,12,10,76,NA,77.625,61.625,65,40.125,NA,83,NA,NA,NA,59.1666666666667
2005,12,11,54.4285714285714,NA,50.2857142857143,34.2857142857143,54.1428571428571,30,NA,52.7142857142857,NA,NA,NA,28.5714285714286
2005,12,12,34.5714285714286,NA,27.8571428571429,22.2857142857143,38.5714285714286,22.8571428571429,NA,34.5714285714286,NA,NA,NA,19
2005,12,13,40.125,NA,29.125,31.25,41.25,28.25,NA,38.875,NA,NA,NA,39.875
2005,12,14,38.25,29.4285714285714,32.5,25.375,34.375,20.375,NA,36.5,NA,NA,NA,23.375
2005,12,15,48.25,55.25,35.75,48.625,60.875,37.875,NA,44.75,NA,NA,NA,49.125
2005,12,16,103.25,95.875,132.714285714286,77.375,98.875,58.25,NA,111,NA,NA,NA,94.25
2005,12,17,76.125,55.5,53.375,49.625,60,40.5,NA,65.25,NA,NA,NA,61.375
2005,12,18,57.125,38.75,39.375,35.375,49.625,33.375,NA,52.125,NA,NA,NA,46.75
2005,12,19,65.125,46.75,66.625,NA,60.5,24.375,NA,61.75,NA,NA,NA,62
2005,12,20,68.25,69.4285714285714,82.25,NA,75.625,44.625,NA,72.75,NA,NA,NA,79.875
2005,12,21,92.5,97.2857142857143,71.625,NA,103,58.75,NA,85.375,NA,NA,NA,73.75
2005,12,22,109.75,80.625,92.75,NA,119.125,58.375,NA,92.5,NA,NA,NA,82.75
2005,12,23,126.75,98.5,136.875,NA,103,67.375,NA,127.75,NA,NA,NA,112.375
2005,12,24,89.75,66.625,96.75,NA,81.625,57.25,NA,100.75,NA,NA,NA,85.25
2005,12,25,67.625,52.5,55.7142857142857,NA,67.125,47.125,NA,73.5,NA,NA,NA,47.5
2005,12,26,53.75,49.625,42.875,NA,67.625,45.125,NA,60.625,NA,NA,NA,42.5
2005,12,27,37.125,31.375,32.625,NA,46,27.875,NA,41.625,NA,NA,NA,30.625
2005,12,28,55.875,58.875,39.375,NA,65.25,54.2857142857143,NA,59,NA,NA,NA,48.25
2005,12,29,95.375,119.166666666667,59.25,NA,113,91.25,NA,95.75,NA,NA,NA,103.375
2005,12,30,87.875,84.375,85.75,NA,82.25,67.125,NA,79.625,NA,NA,NA,77.125
2005,12,31,96.875,75.875,92.1666666666667,NA,80.875,63.625,NA,104.375,NA,NA,NA,77.625
2006,1,1,53.25,38,35.125,NA,48.7142857142857,31.25,71,52.375,NA,NA,NA,39.7142857142857
2006,1,2,38.625,22.375,21.625,NA,35.375,16.375,63.5,36.375,NA,NA,NA,35.625
2006,1,3,59.125,47.625,62.125,NA,57.125,30.5,84.625,64.625,NA,NA,NA,55.625
2006,1,4,35.5714285714286,16.7142857142857,25.625,NA,33.4285714285714,13.7142857142857,59.25,28.7142857142857,NA,NA,NA,33.5714285714286
2006,1,5,55.25,49.25,87.625,NA,74.125,26.875,75.125,56.625,NA,NA,NA,49.625
2006,1,6,91,103.166666666667,98,NA,97.25,55.125,80.1666666666667,87.25,NA,NA,NA,68
2006,1,7,106.875,107,119.375,NA,105.125,89,110,119.125,NA,NA,NA,90.875
2006,1,8,135.125,128.125,104.75,121.75,136.375,109.875,109.75,126.375,NA,NA,NA,90.375
2006,1,9,115.125,114,112.375,82.375,134.875,79.75,83.125,105.625,NA,NA,NA,80.375
2006,1,10,110.875,103.142857142857,105.375,78.75,109.375,61.625,74.375,107.75,NA,NA,NA,66.25
2006,1,11,101.625,118.75,94.5,120.5,122.75,89.375,101,99.625,NA,NA,NA,99.75
2006,1,12,90.5,94,90.625,76.25,98.625,55.625,73.25,89.25,NA,NA,NA,70.625
2006,1,13,112,136.375,106.625,115.25,139.875,100.875,119.875,113.875,NA,NA,NA,102.428571428571
2006,1,14,116,137.375,110.375,115.166666666667,143.625,103.75,112,124.5,NA,NA,NA,94.625
2006,1,15,123.125,112,112.625,102.625,126.125,90.5,96.125,121,NA,NA,NA,97.25
2006,1,16,166.75,141.125,115.875,132.5,140.25,95.125,123.5,161.625,NA,NA,NA,113.25
2006,1,17,89.625,98.5,87.375,109.75,89,61.75,116.25,110.75,NA,NA,NA,110.375
2006,1,18,94.5,124.875,74.875,110.25,115.625,66.125,110.75,92.625,NA,NA,NA,107
2006,1,19,80.125,80.375,72.375,70.125,91.625,62.8571428571429,75.625,74.25,NA,NA,NA,88.625
2006,1,20,95.8333333333333,83.625,91.5,67.125,101.75,64,71.5,80,NA,NA,NA,82.875
2006,1,21,116.5,97.625,107.875,82.75,113.875,81.875,86.125,115.75,NA,NA,NA,85.375
2006,1,22,120.5,104,NA,114.25,104.5,87,113.125,140.125,NA,NA,NA,106.125
2006,1,23,87.875,105.625,NA,107.125,96.125,73.875,91.25,107.25,NA,NA,NA,89.25
2006,1,24,82.875,88.875,NA,76.5,91.375,51,86.5,106.125,NA,NA,NA,85
2006,1,25,97.875,100.75,NA,99.75,105.125,78.875,104,120.5,NA,NA,NA,108.333333333333
2006,1,26,64.375,62.625,79,59.625,62.25,34.375,67.75,78.625,NA,NA,NA,60.375
2006,1,27,33.75,28.75,26.625,33.5,35.875,11.6666666666667,21.875,31.75,NA,NA,NA,21.875
2006,1,28,88.5,103.5,67,101.5,103.571428571429,81.625,90.5,104.142857142857,NA,NA,NA,92.125
2006,1,29,51.5,39.875,42,39.375,66,21.625,37.5,61.375,NA,NA,NA,39.375
2006,1,30,65.125,60,50.875,59.125,66.875,27.3333333333333,67,73.375,NA,NA,NA,70.25
2006,1,31,59.25,53.375,54.1428571428571,54.875,59.5,32.6,51,66,NA,NA,NA,50
2006,2,1,62.25,91.75,37.125,89.375,84.75,80,82.5,78,NA,NA,NA,89.75
2006,2,2,93,105.25,74.875,94,109.625,88,79.875,117.5,NA,NA,NA,87.125
2006,2,3,113.875,110.375,142.75,101.125,108.875,76.1666666666667,99.25,136.625,NA,NA,NA,97.375
2006,2,4,158,141.5,170.625,139.125,108.166666666667,105.25,126.75,201.25,NA,NA,NA,117.5
2006,2,5,120.375,98.125,115.25,101.875,79.75,81.125,100.375,135.5,NA,NA,NA,96.125
2006,2,6,94.5,96,NA,101,67.25,63.5714285714286,116.625,127.5,NA,NA,NA,115.375
2006,2,7,83.75,75.125,106,77.125,58.75,42.75,93.875,103.125,NA,NA,NA,92.125
2006,2,8,61,54.5714285714286,66.875,66.125,42.625,39.25,75,84.125,NA,NA,NA,73.875
2006,2,9,101,86.5,81.25,53.625,55.375,43.25,87.375,93,NA,NA,NA,83.125
2006,2,10,37,17.2857142857143,29.7142857142857,10.7142857142857,20.5,7,29.2857142857143,33.8571428571429,NA,NA,NA,32.7142857142857
2006,2,11,34.2857142857143,21.25,30.1428571428571,10.75,20,6.71428571428571,14.1428571428571,34.5714285714286,NA,NA,NA,8.28571428571429
2006,2,12,59.375,44.25,44.375,29.875,30.75,32.375,49.875,62.625,NA,NA,NA,49
2006,2,13,49.625,40.375,53.875,13.625,25.25,19,55.625,60.875,NA,NA,NA,50.875
2006,2,14,58.5,57.125,59.5,38.25,38.5,34,63.625,75,NA,NA,NA,55.75
2006,2,15,48.625,52.625,31,18.625,45.6666666666667,33.75,38.625,47.375,NA,NA,NA,34.5
2006,2,16,60.1428571428571,58.125,77.375,28.75,33.5,28.625,85.5,85,NA,NA,NA,75.75
2006,2,17,66.375,64.75,85.75,28.125,38.375,27.125,74.875,95.25,NA,NA,NA,68.375
2006,2,18,75.25,64.25,65.625,37,47.125,44.75,64,73,NA,NA,NA,66.625
2006,2,19,75.75,80.25,58.75,58,62.4,63.5,69.25,85.25,NA,NA,NA,75
2006,2,20,82.25,89.75,86.8571428571429,53.5,56.75,41.875,93.875,104.25,NA,NA,NA,91.5
2006,2,21,68.375,61.875,69.5,25.5714285714286,37.25,23.8571428571429,74.5,82.75,NA,NA,NA,69.625
2006,2,22,65.25,52.375,63.5,24.125,29,32.5714285714286,70.375,76.25,NA,NA,NA,62.375
2006,2,23,63.875,57.125,66.4285714285714,28.375,29.25,27,67,83.25,NA,NA,NA,61.5
2006,2,24,51.75,43.375,44.125,15.5,22.25,25.25,52.75,51.875,NA,NA,NA,50
2006,2,25,65.125,48.125,52.375,29.375,27.375,35.125,57.125,70.625,NA,NA,NA,49.625
2006,2,26,80.875,63.375,70.875,52.125,39.75,49.875,67.875,95.75,NA,NA,NA,60.375
2006,2,27,95.625,95.625,99.625,69.125,51.5,65,92.25,137.75,NA,NA,NA,78.375
2006,2,28,117.375,116.75,70.875,87.375,98.6666666666667,105.375,101.5,118.75,NA,NA,NA,111.125
2006,3,1,121.25,98,88.4285714285714,85.375,68.4285714285714,64.125,NA,129.25,NA,NA,NA,82.5
2006,3,2,107.875,89,109.625,84.75,54.875,55.875,NA,110.875,NA,NA,NA,82.375
2006,3,3,125.625,121.125,NA,91.25,83.125,70.5,NA,129,NA,NA,NA,97.625
2006,3,4,114.75,109.75,NA,110.25,74.125,81.625,NA,132.375,NA,NA,NA,103.5
2006,3,5,81.875,60.5,NA,72.375,38.875,43.625,NA,90.75,NA,NA,NA,60.625
2006,3,6,49.625,42.125,NA,46,20.625,14.625,NA,60,NA,NA,NA,42
2006,3,7,99.625,87.375,NA,82.375,57,43.75,82.625,114.125,NA,NA,NA,61.5
2006,3,8,126.125,88.5,174,98.5,NA,43.5,99.875,141.25,NA,NA,NA,85.25
2006,3,9,100.375,95.375,137.375,104.125,84.125,53.625,104.75,132.375,NA,NA,NA,96.625
2006,3,10,60.375,42.25,44.75,44.25,40,23.5,52.8571428571429,53.375,NA,NA,NA,43.1428571428571
2006,3,11,63.5,65.875,50.375,72.75,55.625,51.25,47.5,74.5,NA,NA,NA,46.25
2006,3,12,57.625,52.125,36.125,63.75,46,41.625,52.25,62,NA,NA,NA,40.75
2006,3,13,62.75,75.5,41.75,78.25,71,55.5,67.5,69.125,NA,NA,NA,52.625
2006,3,14,65.75,76.625,39.5,76.125,73.75,57.375,48.8571428571429,64.375,NA,NA,NA,55.125
2006,3,15,66.375,85.25,48.875,73.25,77,75.5,56.75,72.875,NA,NA,NA,60
2006,3,16,59.375,51.5,53.125,47.75,NA,32.875,46.75,61.25,NA,NA,NA,43.125
2006,3,17,63.75,66.625,50.375,52,79.5,32.125,45,64.625,NA,NA,NA,43.25
2006,3,18,98.125,70.875,103,60.625,74.125,47.2857142857143,52.75,93.875,NA,NA,NA,46.875
2006,3,19,113.875,99.75,85.625,94.875,99.625,72.5,75.5,114.25,NA,NA,NA,69.375
2006,3,20,78.875,73.5,80,70.375,63.375,37.4285714285714,75.125,87.625,NA,NA,NA,76.25
2006,3,21,74.5,75.25,84.5,76.25,68.7142857142857,43.75,62.75,81.25,NA,NA,NA,67.125
2006,3,22,60.125,64.375,50.375,52,59.375,37.375,41.125,67.75,NA,NA,NA,35
2006,3,23,50,36.5,50,41.625,35,25.375,43.875,53.5,NA,NA,NA,48
2006,3,24,67.25,56.375,57,60.5,65.6666666666667,34,62.75,67.5,NA,NA,NA,60.5
2006,3,25,81.75,75.375,78.75,78.75,70.5,47.375,71.5,95.625,NA,NA,NA,66.25
2006,3,26,58.1428571428571,48.625,49.4,59.875,44.5714285714286,38.25,41.875,62.7142857142857,NA,NA,NA,35.375
2006,3,27,33.375,27.25,19.5,37.625,22.25,17.75,23.375,30.375,NA,NA,NA,16.125
2006,3,28,90.75,72.75,69,66.625,64.5,41.25,63.375,72.625,NA,NA,NA,71
2006,3,29,45.5714285714286,23.8571428571429,34.1428571428571,33.8571428571429,36.4285714285714,11.1428571428571,21.8333333333333,44,NA,NA,NA,22.5
2006,3,30,39,33.375,35.25,42,46.4,18.4285714285714,30.5,40.7142857142857,NA,NA,NA,15.25
2006,3,31,36.75,32.125,24.75,40.125,NA,22.625,NA,40.875,NA,NA,NA,19.75
2006,4,1,58.625,62.875,34.75,70.25,NA,36.125,53.25,61.125,NA,NA,NA,50.5
2006,4,2,63.75,60.375,38.375,72.25,NA,53,56,68.25,NA,NA,NA,50.375
2006,4,3,40.5,34.625,24.75,45.75,NA,23.875,34.25,39.25,NA,NA,NA,21.875
2006,4,4,40.625,38.125,23.625,48.125,NA,31.75,32.75,39.75,NA,NA,NA,29.625
2006,4,5,56.125,53.75,40.125,51.25,NA,32,36.625,56.25,NA,NA,NA,47
2006,4,6,54.125,30.8571428571429,51.5,47.25,NA,13.5,36.625,53.625,NA,NA,NA,24.6666666666667
2006,4,7,60.625,50.125,54.875,41.75,NA,25.5,NA,60.125,NA,NA,NA,43.125
2006,4,8,73.5,56.875,67.875,67,NA,37.375,58,76,NA,NA,NA,60
2006,4,9,113,116.875,71.875,123.875,NA,106.25,78.875,112.75,NA,NA,NA,97.25
2006,4,10,55.5,43.375,53.625,51.625,NA,23.5,43.375,63.75,NA,NA,NA,50.75
2006,4,11,60.875,52.125,59,59.5,NA,29.25,53,77.125,NA,NA,NA,60.625
2006,4,12,69.125,65.875,70.75,64.875,NA,34.25,62.625,89.75,NA,NA,NA,70.875
2006,4,13,110.875,112.5,139,112,111.375,64.25,83.25,151.875,NA,NA,NA,88.75
2006,4,14,127,100.125,124.428571428571,106.875,111,76.875,77,144,NA,NA,NA,82.125
2006,4,15,139.25,137.375,111.25,126.25,161,100.875,96.5,157.875,NA,NA,NA,107
2006,4,16,63.5,53.375,53.125,68.625,56.375,30.375,48.75,70,NA,NA,NA,40.5
2006,4,17,43.1428571428571,29.7142857142857,35.25,42.5714285714286,45,23.8571428571429,21.2857142857143,47.5714285714286,NA,NA,NA,22.5714285714286
2006,4,18,36.2857142857143,27,30,38.8571428571429,39.8571428571429,21.5714285714286,17.1428571428571,42.2857142857143,NA,NA,NA,20
2006,4,19,47.5,37,34.625,48.75,49.125,29.625,19.875,45.125,NA,NA,NA,23.875
2006,4,20,54.125,57,42.375,63.125,69,42.625,NA,56.5,NA,NA,NA,40.25
2006,4,21,84.125,70.5,69.5,84.875,76.25,61.125,NA,95.625,NA,NA,NA,76.625
2006,4,22,58.625,51.375,53.5,63.75,49,33.75,NA,70.25,NA,NA,NA,65.875
2006,4,23,96.875,87.25,123.25,94.125,87.875,70,NA,122.5,NA,NA,NA,73.125
2006,4,24,100.875,100.125,67.5,94.625,NA,79.875,NA,102,NA,NA,NA,73.375
2006,4,25,79.125,75,70,74.125,89.125,51.125,NA,NA,NA,NA,NA,83.375
2006,4,26,68.875,67.25,73.25,73.5,66,37.25,NA,81.25,NA,NA,NA,78.375
2006,4,27,52.375,44.25,50.125,57.375,48.875,29,NA,50.5,NA,NA,NA,29.375
2006,4,28,51.25,59.125,44.375,59,59.375,38.3333333333333,NA,55.75,NA,NA,NA,35
2006,4,29,67.375,67.375,51.375,72.75,61.125,50,NA,70.125,NA,NA,NA,69.25
2006,4,30,121,108,124.25,117.875,105,83,NA,141,NA,NA,NA,98.25
2006,5,1,115.625,96.125,117.125,114.125,102.75,72.25,NA,133.875,NA,NA,NA,96.25
2006,5,2,32,17.25,29.5,33.125,25.5,8.375,NA,25.625,NA,NA,NA,39.1428571428571
2006,5,3,59.5,58.25,56.625,63.125,62.75,29.1428571428571,NA,81.25,NA,NA,NA,56.75
2006,5,4,80.5,NA,85.75,82.25,78.875,47.375,NA,103.375,NA,NA,NA,76.125
2006,5,5,50.125,NA,45.625,56.25,55.875,32.625,NA,52.75,NA,NA,NA,27.625
2006,5,6,48.5,NA,38.75,64.625,49.75,36.875,NA,47.375,NA,NA,NA,32.625
2006,5,7,51.75,NA,NA,59.125,40,34.375,NA,49.125,NA,NA,NA,29
2006,5,8,43.7142857142857,NA,NA,41.1428571428571,33.1428571428571,18.8571428571429,NA,37.7142857142857,NA,NA,NA,18.7142857142857
2006,5,9,46.875,NA,NA,55.375,45.125,26.5,NA,46.5,NA,NA,NA,29.5
2006,5,10,59.625,NA,NA,61.25,75.5,44.75,NA,56,NA,NA,NA,48.125
2006,5,11,49.625,NA,NA,46.875,48.375,17.125,NA,58.375,NA,NA,NA,36
2006,5,12,41.7142857142857,NA,27.5,34.25,38.75,NA,NA,35.2857142857143,NA,NA,NA,11.875
2006,5,13,56,NA,45.875,62.25,55.125,NA,NA,58.125,NA,NA,NA,34.625
2006,5,14,55.375,NA,41.5,65.125,48.125,NA,NA,54.875,NA,NA,NA,35.5
2006,5,15,46.5,NA,37.25,56.625,52.25,NA,NA,50.4285714285714,NA,NA,NA,27.5
2006,5,16,43.625,NA,36.375,49.25,43.75,NA,NA,41.875,NA,NA,NA,25.875
2006,5,17,53.75,NA,47,61.25,60.75,NA,NA,61.125,NA,NA,NA,45.75
2006,5,18,70.625,NA,68.125,68.375,75,NA,NA,71.125,NA,NA,NA,75.5
2006,5,19,61.625,NA,76.625,73.375,60.375,NA,NA,75.75,NA,NA,NA,81.75
2006,5,20,47.5,NA,33.25,48.25,43.875,NA,NA,49.875,NA,NA,NA,47
2006,5,21,66.875,NA,63.2857142857143,68.75,63.25,NA,NA,72.875,NA,NA,NA,58.5
2006,5,22,52.2857142857143,NA,34.4285714285714,42.5714285714286,36.75,NA,NA,43.5714285714286,NA,NA,NA,11.7142857142857
2006,5,23,48.2857142857143,NA,35,40.4285714285714,37.4285714285714,NA,NA,39,NA,NA,NA,9.85714285714286
2006,5,24,33.7142857142857,NA,33.4285714285714,37.1428571428571,36.8571428571429,NA,NA,34.5714285714286,NA,NA,NA,10.7142857142857
2006,5,25,28.1428571428571,NA,19.25,36.7142857142857,26.125,NA,NA,34,NA,NA,NA,10.625
2006,5,26,76.25,NA,51.75,66.125,81,NA,NA,56.875,NA,NA,NA,59.125
2006,5,27,78.25,68.75,81.75,78.75,73.125,NA,NA,98.3333333333333,NA,NA,NA,69.7142857142857
2006,5,28,67.5,59.625,63.625,77.875,61.375,NA,NA,82,NA,NA,NA,71.875
2006,5,29,63.375,76,41.375,77.5,71.875,NA,NA,62.25,NA,NA,NA,45.625
2006,5,30,71.125,57.25,81.625,62,57.125,31.8,NA,79.375,NA,NA,NA,68.5
2006,5,31,70.75,62.25,71.75,66.875,66.75,33.375,NA,84.125,NA,NA,NA,83.125
2006,6,1,46.75,33.6666666666667,31.8571428571429,47,40.4285714285714,19.8571428571429,NA,38.5,NA,NA,NA,24.4285714285714
2006,6,2,43.25,39.125,34,47.125,42.625,18.7142857142857,NA,40.625,NA,NA,NA,23.625
2006,6,3,47.125,53.625,36.375,53.625,46,32.125,NA,55.375,NA,NA,NA,32.25
2006,6,4,78,70.4285714285714,64.75,70.625,70,56.125,NA,77.125,NA,NA,NA,65.125
2006,6,5,43.125,31.5714285714286,32.75,45.875,42.25,16.375,NA,44.125,NA,NA,NA,44.25
2006,6,6,56.5,53,42.5,56.5,52.875,36,NA,NA,NA,NA,NA,37
2006,6,7,101.125,80.625,82.125,82.125,94.625,51.3333333333333,NA,NA,NA,NA,NA,44.375
2006,6,8,44,52.125,44.25,46,52.625,25.625,NA,NA,NA,NA,NA,36.875
2006,6,9,55.875,45,45.25,46.375,47.625,25.625,NA,NA,NA,NA,NA,38.625
2006,6,10,52.5,46.125,40.625,50,38.5,26,NA,56,NA,NA,NA,48.875
2006,6,11,61.5,56,50.125,55.875,54,33.25,NA,61.625,NA,NA,NA,36.625
2006,6,12,33,24.25,30.7142857142857,38.875,36,16,NA,43.5714285714286,NA,NA,NA,16.7142857142857
2006,6,13,58.25,52.875,45.5,61,65.125,30.125,NA,60.625,NA,NA,NA,44.25
2006,6,14,62.25,70.25,66.625,58.625,69,30.625,NA,79.75,NA,NA,NA,67.75
